customer_id,age,gender,location,tenure_months,monthly_spend,total_spend,login_frequency,support_tickets,product_usage,subscription_type,payment_method,discount_used,churn,customer_lifetime_value,average_monthly_spend,usage_per_month,support_ticket_rate,age_group,tenure_group
C107848,18.0,Female,Mumbai,12,2039.77,26030.98,17.0,3,75.0,Monthly,Credit Card,0,0,74796.32,2169.2483333333334,6.25,0.25,18-25,7-12 months
C107849,48.0,Male,Delhi,34,1960.68,70719.51,7.0,4,62.0,Annual,Debit Card,0,0,83815.34,2079.985588235294,1.8235294117647058,0.11764705882352941,36-50,25+ months
C107850,47.0,Female,Mumbai,27,2849.15,80299.37,7.0,2,89.0,Monthly,Credit Card,1,0,100615.21,2974.0507407407404,3.2962962962962963,0.07407407407407407,36-50,25+ months
C107851,65.0,Male,Bengaluru,22,1905.85,38468.85,29.0,2,55.0,Annual,Credit Card,1,0,72757.35,1748.584090909091,2.5,0.09090909090909091,51+,13-24 months
C107852,35.0,Female,Bengaluru,18,1124.97,21471.06,33.0,0,100.0,Quarterly,UPI,1,0,57550.34,1192.8366666666668,5.555555555555555,0.0,26-35,13-24 months
C107853,34.0,Female,Hyderabad,46,2299.2,109050.76,4.0,4,48.0,Monthly,UPI,0,0,123800.94,2370.668695652174,1.0434782608695652,0.08695652173913043,26-35,25+ months
C107854,55.0,Male,Bengaluru,44,2109.68,101728.0,18.0,4,78.0,Annual,Credit Card,0,0,123907.59,2312.0,1.7727272727272727,0.09090909090909091,51+,25+ months
C107855,31.0,Female,Hyderabad,18,2352.9,41268.3,19.0,0,70.0,Monthly,Debit Card,0,0,83031.62,2292.6833333333334,3.888888888888889,0.0,26-35,13-24 months
C107856,40.0,Male,Delhi,37,1945.27,77588.61,17.0,3,72.0,Monthly,Bank Transfer,0,0,97702.98,2096.9894594594593,1.945945945945946,0.08108108108108109,36-50,25+ months
C107857,42.0,Female,Kolkata,7,2205.6,15063.17,9.0,1,75.0,Annual,Debit Card,0,0,64580.63,2151.8814285714284,10.714285714285714,0.14285714285714285,36-50,7-12 months
C107858,32.0,Female,Delhi,68,2151.74,129506.9,8.0,1,81.0,Annual,Credit Card,1,0,155930.97,1904.5132352941175,1.1911764705882353,0.014705882352941176,26-35,25+ months
C107859,63.0,Male,Delhi,60,1675.12,108795.92,23.0,2,67.0,Annual,Credit Card,0,0,115887.72,1813.2653333333333,1.1166666666666667,0.03333333333333333,51+,25+ months
C107860,39.0,Female,Chennai,48,2102.98,104163.2,28.0,1,100.0,Annual,Debit Card,0,0,121260.69,2170.0666666666666,2.0833333333333335,0.020833333333333332,36-50,25+ months
C107861,20.0,Male,Hyderabad,51,1837.67,89515.9,15.0,1,91.0,Quarterly,UPI,0,0,120081.13,1755.2137254901959,1.7843137254901962,0.0196078431372549,18-25,25+ months
C107862,36.0,Male,Hyderabad,52,2879.51,155306.87,5.0,1,58.0,Quarterly,Bank Transfer,1,0,154318.71,2986.6705769230766,1.1153846153846154,0.019230769230769232,36-50,25+ months
C107863,61.0,Female,Bengaluru,52,2077.11,104576.82,13.0,6,100.0,Annual,Wallet,1,0,130856.01,2011.0926923076925,1.9230769230769231,0.11538461538461539,51+,25+ months
C107864,51.0,Female,Pune,54,1616.51,81039.57,11.0,5,55.0,Quarterly,Wallet,0,0,95047.83,1500.732777777778,1.0185185185185186,0.09259259259259259,51+,25+ months
C107865,52.0,Male,Other,41,2501.4,112584.96,9.0,1,81.0,Monthly,UPI,1,0,128769.41,2745.9746341463415,1.975609756097561,0.024390243902439025,51+,25+ months
C107866,67.0,Male,Chennai,42,1222.53,47599.08,12.0,4,70.0,Quarterly,Credit Card,1,0,75445.97,1133.3114285714287,1.6666666666666667,0.09523809523809523,51+,25+ months
C107867,18.0,Female,Bengaluru,22,2143.88,44851.79,21.0,2,60.0,Monthly,Credit Card,0,0,69135.26,2038.7177272727274,2.727272727272727,0.09090909090909091,18-25,13-24 months
C107868,69.0,Male,Chennai,39,1051.82,42526.03,20.0,1,100.0,Monthly,Debit Card,1,0,69890.66,1090.4110256410256,2.5641025641025643,0.02564102564102564,51+,25+ months
C107869,38.0,Female,Chennai,23,634.04,15369.72,17.0,4,78.0,Monthly,Bank Transfer,0,0,33148.39,668.2486956521739,3.391304347826087,0.17391304347826086,36-50,13-24 months
C107870,46.0,Female,Delhi,48,2537.42,119824.09,17.0,2,65.0,Monthly,Credit Card,0,0,143782.48,2496.3352083333334,1.3541666666666667,0.041666666666666664,36-50,25+ months
C107871,23.0,Male,Delhi,33,1570.11,48584.5,17.0,1,76.0,Monthly,UPI,1,0,84002.45,1472.2575757575758,2.303030303030303,0.030303030303030304,18-25,25+ months
C107872,54.0,Male,Pune,41,399.98,15160.47,10.0,2,83.0,Monthly,UPI,1,0,36229.02,369.76756097560974,2.024390243902439,0.04878048780487805,51+,25+ months
C107873,18.0,Female,Delhi,30,1275.38,39263.35,25.0,1,60.0,Quarterly,Debit Card,0,0,60905.98,1308.7783333333332,2.0,0.03333333333333333,18-25,25+ months
C107874,68.0,Male,Chennai,47,1680.5,70226.27,5.0,2,63.0,Monthly,Debit Card,1,0,91741.5,1494.1759574468085,1.3404255319148937,0.0425531914893617,51+,25+ months
C107875,18.0,Female,Other,57,3338.29,186140.77,18.0,3,84.0,Monthly,Debit Card,0,0,216474.91,3265.627543859649,1.4736842105263157,0.05263157894736842,18-25,25+ months
C107876,44.0,Female,Delhi,72,492.23,38054.69,17.0,1,83.0,Annual,Credit Card,1,0,63211.52,528.5373611111112,1.1527777777777777,0.013888888888888888,36-50,25+ months
C107877,38.0,Female,Chennai,57,2609.93,164041.9,29.0,4,83.0,Annual,Debit Card,0,0,171010.5,2877.9280701754383,1.456140350877193,0.07017543859649122,36-50,25+ months
C107878,70.0,Male,Chennai,62,1454.7,84865.49,6.0,6,25.0,Monthly,Credit Card,1,0,83415.88,1368.7982258064517,0.4032258064516129,0.0967741935483871,51+,25+ months
C107879,33.0,Male,Pune,57,2020.62,122825.14,14.0,2,60.0,Annual,Credit Card,0,0,124010.72,2154.8270175438597,1.0526315789473684,0.03508771929824561,26-35,25+ months
C107880,61.0,Female,Chennai,68,1318.71,84296.81,8.0,3,82.0,Quarterly,Credit Card,0,0,107660.37,1239.6589705882352,1.2058823529411764,0.04411764705882353,51+,25+ months
C107881,57.0,Female,Mumbai,72,2450.87,166038.4,24.0,2,72.0,Monthly,Debit Card,0,0,186391.51,2306.088888888889,1.0,0.027777777777777776,51+,25+ months
C107882,43.0,Female,Bengaluru,25,2214.38,53914.2,9.0,1,68.0,Annual,UPI,1,0,89125.8,2156.5679999999998,2.72,0.04,36-50,25+ months
C107883,33.0,Male,Pune,40,1468.95,53726.54,12.0,1,61.0,Annual,UPI,1,0,73331.96,1343.1635,1.525,0.025,26-35,25+ months
C107884,45.0,Female,Mumbai,17,1858.615,37797.76,25.0,1,81.0,Quarterly,UPI,1,0,89132.94,2223.3976470588236,4.764705882352941,0.058823529411764705,36-50,13-24 months
C107885,18.0,Male,Mumbai,48,2730.68,128675.97,8.0,0,85.0,Monthly,Debit Card,0,0,157916.33,2680.749375,1.7708333333333333,0.0,18-25,25+ months
C107886,53.0,Female,Kolkata,39,2545.12,104704.19,12.0,0,65.0,Monthly,UPI,0,0,121148.06,2684.7228205128204,1.6666666666666667,0.0,51+,25+ months
C107887,27.0,Female,Kolkata,15,3366.64,52120.36,23.0,1,100.0,Monthly,Credit Card,0,0,116462.65,3474.690666666667,6.666666666666667,0.06666666666666667,26-35,13-24 months
C107888,60.0,Female,Pune,17,2516.13,39499.34,25.0,2,43.0,Monthly,Credit Card,0,0,90146.49,2323.490588235294,2.5294117647058822,0.11764705882352941,51+,13-24 months
C107889,34.0,Male,Hyderabad,35,1880.46,59852.5,11.0,2,85.0,Monthly,Wallet,1,0,91265.51,1710.0714285714287,2.4285714285714284,0.05714285714285714,26-35,25+ months
C107890,40.0,Female,Chennai,33,1418.95,43346.52,23.0,0,68.0,Monthly,Debit Card,1,0,77327.9,1313.530909090909,2.0606060606060606,0.0,36-50,25+ months
C107891,24.0,Male,Bengaluru,18,2404.87,41025.51,16.0,1,45.0,Monthly,Bank Transfer,0,0,92906.87,2279.195,2.5,0.05555555555555555,18-25,13-24 months
C107892,61.0,Female,Hyderabad,30,1369.9,40197.69,12.0,0,76.0,Monthly,Bank Transfer,0,0,65096.93,1339.923,2.533333333333333,0.0,51+,25+ months
C107893,44.0,Male,Kolkata,37,2592.9,104605.19,21.0,3,73.0,Monthly,UPI,0,0,117925.86,2827.1672972972974,1.972972972972973,0.08108108108108109,36-50,25+ months
C107894,24.0,Male,Kolkata,7,1674.87,10366.42,12.0,1,61.0,Monthly,Debit Card,1,0,44972.77,1480.9171428571428,8.714285714285714,0.14285714285714285,18-25,7-12 months
C107895,61.0,Male,Chennai,28,2043.44,59144.95,5.0,3,53.0,Monthly,UPI,0,0,76194.09,2112.3196428571428,1.8928571428571428,0.10714285714285714,51+,25+ months
C107896,32.0,Female,Hyderabad,18,1287.51,20998.58,1.0,1,58.0,Annual,Debit Card,1,0,35791.91,1166.5877777777778,3.2222222222222223,0.05555555555555555,26-35,13-24 months
C107897,51.0,Female,Hyderabad,47,1636.61,81602.89,17.0,5,77.0,Quarterly,Wallet,1,0,85389.7,1736.2317021276597,1.6382978723404256,0.10638297872340426,51+,25+ months
C107898,63.0,Female,Chennai,23,1161.32,29468.71,16.0,3,81.0,Monthly,Bank Transfer,1,0,52571.27,1281.2482608695652,3.5217391304347827,0.13043478260869565,51+,13-24 months
C107899,62.0,Female,Hyderabad,20,2896.17,51401.23,16.0,2,100.0,Monthly,Bank Transfer,0,0,116004.05,2570.0615000000003,5.0,0.1,51+,13-24 months
C107900,21.0,Female,Mumbai,31,1615.13,54682.42,15.0,1,92.0,Monthly,UPI,1,0,78523.95,1763.9490322580646,2.967741935483871,0.03225806451612903,18-25,25+ months
C107901,31.0,Male,Mumbai,14,1756.4,25420.49,21.0,3,74.0,Quarterly,Credit Card,0,0,64388.73,1815.7492857142859,5.285714285714286,0.21428571428571427,26-35,13-24 months
C107902,31.0,Female,Kolkata,23,1102.89,25561.24,20.0,4,42.0,Monthly,Bank Transfer,1,0,46335.72,1111.3582608695654,1.826086956521739,0.17391304347826086,26-35,13-24 months
C107903,33.0,Female,Hyderabad,2,804.83,1632.96,23.0,2,63.0,Monthly,Credit Card,1,0,31141.24,816.48,31.5,1.0,26-35,0-6 months
C107904,24.0,Male,Bengaluru,29,1234.62,39394.19,14.0,1,100.0,Monthly,Credit Card,1,0,67621.11,1358.4203448275862,3.4482758620689653,0.034482758620689655,18-25,25+ months
C107905,49.0,Male,Pune,50,1240.65,57303.17,17.0,0,100.0,Monthly,Bank Transfer,0,0,84386.43,1146.0634,2.0,0.0,36-50,25+ months
C107906,36.0,Male,Chennai,59,1225.88,64354.07,15.0,1,79.0,Monthly,Credit Card,0,0,93643.43,1090.7469491525424,1.3389830508474576,0.01694915254237288,36-50,25+ months
C107907,19.0,Male,Hyderabad,33,1460.66,52526.84,7.0,0,59.0,Annual,Bank Transfer,1,0,69058.58,1591.722424242424,1.7878787878787878,0.0,18-25,25+ months
C107908,27.0,Male,Hyderabad,48,2282.24,111804.9,17.0,2,54.0,Monthly,Credit Card,0,0,117660.48,2329.2687499999997,1.125,0.041666666666666664,26-35,25+ months
C107909,67.0,Male,Pune,44,1751.14,70670.91,12.0,1,64.0,Annual,UPI,0,0,99201.6,1606.1570454545456,1.4545454545454546,0.022727272727272728,51+,25+ months
C107910,34.0,Female,Pune,12,2178.88,27412.59,10.0,2,72.0,Quarterly,UPI,1,0,56790.39,2284.3825,6.0,0.16666666666666666,26-35,7-12 months
C107911,54.0,Male,Kolkata,42,1490.5,68712.61,27.0,0,61.0,Monthly,UPI,0,0,80993.89,1636.0145238095238,1.4523809523809523,0.0,51+,25+ months
C107912,29.0,Male,Hyderabad,35,1957.67,60507.58,3.0,2,31.0,Monthly,Bank Transfer,0,0,90379.1,1728.788,0.8857142857142857,0.05714285714285714,26-35,25+ months
C107913,23.0,Female,Pune,41,2234.34,94907.18,15.0,1,50.0,Monthly,Wallet,1,0,104969.51,2314.8092682926826,1.2195121951219512,0.024390243902439025,18-25,25+ months
C107914,39.0,Female,Delhi,55,1333.11,70990.24,14.0,2,100.0,Quarterly,Credit Card,0,0,89665.3,1290.7316363636364,1.8181818181818181,0.03636363636363636,36-50,25+ months
C107915,49.0,Male,Bengaluru,13,2601.4,30352.89,17.0,4,70.0,Monthly,UPI,0,0,75321.88,2334.837692307692,5.384615384615385,0.3076923076923077,36-50,13-24 months
C107916,58.0,Female,Other,39,1838.94,69026.06,15.0,0,74.0,Monthly,Wallet,0,0,91664.5,1769.8989743589743,1.8974358974358974,0.0,51+,25+ months
C107917,37.0,Male,Mumbai,66,1027.66,74877.81,1.0,3,69.0,Monthly,Debit Card,0,0,83246.73,1134.5122727272726,1.0454545454545454,0.045454545454545456,36-50,25+ months
C107918,18.0,Male,Kolkata,35,1377.53,46167.56,11.0,2,74.0,Monthly,Debit Card,1,1,75611.84,1319.0731428571428,2.1142857142857143,0.05714285714285714,18-25,25+ months
C107919,64.0,Male,Pune,72,1567.01,115731.76,10.0,3,42.0,Monthly,UPI,0,0,115586.99,1607.3855555555556,0.5833333333333334,0.041666666666666664,51+,25+ months
C107920,70.0,Female,Bengaluru,33,1748.18,54971.09,24.0,2,100.0,Annual,Debit Card,0,0,92043.37,1665.790606060606,3.0303030303030303,0.06060606060606061,51+,25+ months
C107921,23.0,Female,Mumbai,36,1858.615,16251.35,19.0,0,81.0,Annual,Credit Card,0,0,47978.03,451.4263888888889,2.25,0.0,18-25,25+ months
C107922,36.0,Female,Chennai,13,1305.6,16940.45,18.0,2,64.0,Annual,Credit Card,1,0,37056.82,1303.1115384615384,4.923076923076923,0.15384615384615385,36-50,13-24 months
C107923,35.0,Other,Delhi,56,2232.41,137760.83,26.0,2,76.0,Monthly,Credit Card,0,0,149826.36,2460.0148214285714,1.3571428571428572,0.03571428571428571,26-35,25+ months
C107924,23.0,Female,Mumbai,46,1650.19,73429.4,22.0,3,65.0,Monthly,UPI,0,0,106626.11,1596.2913043478259,1.4130434782608696,0.06521739130434782,18-25,25+ months
C107925,62.0,Female,Pune,46,1975.49,89358.02,28.0,1,69.0,Monthly,Bank Transfer,0,0,111684.52,1942.5656521739131,1.5,0.021739130434782608,51+,25+ months
C107926,50.0,Female,Hyderabad,44,2198.69,105716.88,13.0,4,78.0,Annual,Bank Transfer,0,0,116665.31,2402.656363636364,1.7727272727272727,0.09090909090909091,36-50,25+ months
C107927,40.0,Male,Delhi,46,1892.97,86324.02,22.0,4,6.0,Annual,Debit Card,1,0,97577.35,1876.6091304347826,0.13043478260869565,0.08695652173913043,36-50,25+ months
C107928,40.0,Male,Bengaluru,69,1310.73,96796.25,14.0,0,58.0,Monthly,UPI,0,0,98947.4,1402.8442028985507,0.8405797101449275,0.0,36-50,25+ months
C107929,43.0,Female,Bengaluru,31,1413.42,38847.6,8.0,2,45.0,Quarterly,UPI,0,0,66401.96,1253.148387096774,1.4516129032258065,0.06451612903225806,36-50,25+ months
C107930,30.0,Female,Pune,24,2149.02,47015.8,11.0,2,73.0,Annual,UPI,0,0,90225.65,1958.9916666666668,3.0416666666666665,0.08333333333333333,26-35,13-24 months
C107931,24.0,Female,Hyderabad,32,1089.48,36339.03,16.0,1,35.0,Quarterly,Wallet,0,0,39151.91,1135.5946875,1.09375,0.03125,18-25,25+ months
C107932,32.0,Male,Bengaluru,67,2307.29,164903.99,21.0,1,42.0,Annual,Bank Transfer,1,0,156993.69,2461.2535820895523,0.6268656716417911,0.014925373134328358,26-35,25+ months
C107933,61.0,Female,Hyderabad,16,2702.25,46065.08,23.0,4,65.0,Monthly,Credit Card,0,0,91152.92,2879.0675,4.0625,0.25,51+,13-24 months
C107934,44.0,Female,Chennai,57,399.0,22999.64,6.0,1,77.0,Monthly,Bank Transfer,1,0,40673.47,403.5024561403509,1.3508771929824561,0.017543859649122806,36-50,25+ months
C107935,43.0,Male,Bengaluru,24,2147.88,48184.13,14.0,2,100.0,Quarterly,Credit Card,0,0,97162.69,2007.6720833333331,4.166666666666667,0.08333333333333333,36-50,13-24 months
C107936,50.0,Female,Delhi,34,1672.36,53355.76,12.0,3,88.0,Quarterly,UPI,0,0,89377.44,1569.2870588235294,2.588235294117647,0.08823529411764706,36-50,25+ months
C107937,32.0,Female,Delhi,52,2381.41,114886.92,32.0,4,87.0,Annual,Debit Card,1,0,153790.93,2209.363846153846,1.6730769230769231,0.07692307692307693,26-35,25+ months
C107938,53.0,Female,Bengaluru,48,1676.78,79459.88,14.0,2,98.0,Annual,UPI,1,0,102903.08,1655.4141666666667,2.0416666666666665,0.041666666666666664,51+,25+ months
C107939,62.0,Female,Chennai,53,2698.14,144731.05,10.0,1,74.0,Monthly,Credit Card,0,0,170732.91,2730.7745283018867,1.3962264150943395,0.018867924528301886,51+,25+ months
C107940,44.0,Male,Hyderabad,55,1676.56,81326.34,14.0,1,100.0,Monthly,Debit Card,0,0,119175.81,1478.6607272727272,1.8181818181818181,0.01818181818181818,36-50,25+ months
C107941,22.0,Male,Delhi,38,1913.98,69721.42,20.0,4,76.0,Quarterly,Credit Card,0,0,105176.73,1834.7742105263158,2.0,0.10526315789473684,18-25,25+ months
C107942,19.0,Female,Chennai,2,2062.26,4474.61,27.0,4,100.0,Monthly,Wallet,0,0,54287.83,2237.305,50.0,2.0,18-25,0-6 months
C107943,50.0,Male,Hyderabad,69,1887.39,127150.98,1.0,6,28.0,Monthly,Credit Card,1,0,119643.81,1842.7678260869566,0.4057971014492754,0.08695652173913043,36-50,25+ months
C107944,33.0,Male,Hyderabad,53,1916.24,102119.33,12.0,2,81.0,Quarterly,Credit Card,0,0,116482.18,1926.7798113207548,1.528301886792453,0.03773584905660377,26-35,25+ months
C107945,40.0,Male,Bengaluru,50,1982.89,98188.03,14.0,0,45.0,Monthly,UPI,1,0,104830.22,1963.7606,0.9,0.0,36-50,25+ months
C107946,55.0,Male,Pune,29,1730.17,45904.08,14.0,0,82.0,Annual,UPI,0,0,78514.94,1582.8993103448277,2.8275862068965516,0.0,51+,25+ months
C107947,33.0,Male,Hyderabad,55,1612.16,80194.84,33.0,1,95.0,Monthly,UPI,0,0,131849.12,1458.088,1.7272727272727273,0.01818181818181818,26-35,25+ months
C107948,31.0,Male,Bengaluru,61,2471.96,140928.86,13.0,0,90.0,Monthly,Credit Card,1,0,163599.94,2310.3091803278685,1.4754098360655739,0.0,26-35,25+ months
C107949,46.0,Female,Hyderabad,50,796.45,41343.6,29.0,2,95.0,Monthly,Debit Card,1,0,54890.09,826.872,1.9,0.04,36-50,25+ months
C107950,43.0,Female,Other,16,1271.83,22169.52,10.0,5,85.0,Quarterly,Credit Card,0,0,48600.97,1385.595,5.3125,0.3125,36-50,13-24 months
C107951,52.0,Male,Delhi,70,684.56,45181.96,5.0,3,82.0,Quarterly,Credit Card,0,0,61598.3,645.4565714285715,1.1714285714285715,0.04285714285714286,51+,25+ months
C107952,32.0,Male,Bengaluru,44,698.41,29493.76,20.0,0,73.0,Monthly,Bank Transfer,0,0,49293.31,670.3127272727272,1.6590909090909092,0.0,26-35,25+ months
C107953,20.0,Male,Hyderabad,16,1153.21,17804.97,14.0,3,70.0,Monthly,Wallet,0,0,39641.03,1112.810625,4.375,0.1875,18-25,13-24 months
C107954,40.0,Male,Pune,28,1653.38,49002.53,5.0,1,100.0,Monthly,UPI,0,0,63830.93,1750.090357142857,3.5714285714285716,0.03571428571428571,36-50,25+ months
C107955,46.0,Female,Hyderabad,57,2144.83,119137.66,21.0,1,67.0,Quarterly,Credit Card,0,0,150220.3,2090.1343859649123,1.1754385964912282,0.017543859649122806,36-50,25+ months
C107956,51.0,Female,Other,26,2047.83,53490.87,23.0,5,68.0,Monthly,Credit Card,0,0,84783.21,2057.341153846154,2.6153846153846154,0.19230769230769232,51+,25+ months
C107957,50.0,Female,Bengaluru,11,2197.47,25227.35,18.0,0,98.0,Monthly,Credit Card,0,0,71239.19,2293.3954545454544,8.909090909090908,0.0,36-50,7-12 months
C107958,58.0,Male,Hyderabad,1,1392.43,1528.26,17.0,2,74.0,Monthly,Credit Card,0,0,50777.45,1528.26,74.0,2.0,51+,0-6 months
C107959,58.0,Female,Delhi,69,3308.87,206187.25,16.0,2,100.0,Annual,UPI,1,0,230675.67,2988.2210144927535,1.4492753623188406,0.028985507246376812,51+,25+ months
C107960,40.0,Male,Mumbai,43,1778.41,84499.87,20.0,4,61.0,Monthly,UPI,0,0,98237.9,1965.1132558139534,1.4186046511627908,0.09302325581395349,36-50,25+ months
C107961,24.0,Female,Other,46,2678.28,123347.71,22.0,3,93.0,Monthly,Credit Card,1,0,146297.21,2681.4719565217392,2.0217391304347827,0.06521739130434782,18-25,25+ months
C107962,20.0,Female,Pune,36,1530.51,49852.73,7.0,2,51.0,Monthly,Debit Card,0,0,76093.47,1384.7980555555557,1.4166666666666667,0.05555555555555555,18-25,25+ months
C107963,49.0,Female,Chennai,66,1352.54,89756.98,12.0,4,85.0,Monthly,UPI,0,0,98920.73,1359.9542424242425,1.2878787878787878,0.06060606060606061,36-50,25+ months
C107964,48.0,Male,Delhi,57,1982.63,111906.46,15.0,2,65.0,Quarterly,Credit Card,0,0,113041.16,1963.2712280701755,1.1403508771929824,0.03508771929824561,36-50,25+ months
C107965,35.0,Male,Pune,6,966.88,5358.96,14.0,2,77.0,Monthly,Bank Transfer,0,0,32514.28,893.16,12.833333333333334,0.3333333333333333,26-35,0-6 months
C107966,60.0,Female,Mumbai,62,958.92,56722.81,17.0,1,64.0,Monthly,UPI,1,0,88210.61,914.8840322580645,1.032258064516129,0.016129032258064516,51+,25+ months
C107967,24.0,Male,Bengaluru,27,2846.68,73865.67,17.0,2,72.0,Annual,Debit Card,0,0,115412.6,2735.7655555555557,2.6666666666666665,0.07407407407407407,18-25,25+ months
C107968,58.0,Male,Hyderabad,26,2118.56,54261.55,16.0,1,93.0,Annual,Credit Card,0,0,99178.79,2086.9826923076926,3.576923076923077,0.038461538461538464,51+,25+ months
C107969,18.0,Female,Bengaluru,13,1601.11,22417.52,11.0,3,86.0,Monthly,UPI,1,0,45158.29,1724.4246153846154,6.615384615384615,0.23076923076923078,18-25,13-24 months
C107970,31.0,Male,Pune,18,2674.78,47259.29,11.0,4,77.0,Monthly,Debit Card,0,0,92968.34,2625.516111111111,4.277777777777778,0.2222222222222222,26-35,13-24 months
C107971,69.0,Female,Chennai,38,1327.04,54560.0,25.0,1,100.0,Quarterly,Wallet,0,0,82034.3,1435.7894736842106,2.6315789473684212,0.02631578947368421,51+,25+ months
C107972,49.0,Male,Bengaluru,6,3516.07,20663.28,12.0,2,86.0,Quarterly,Debit Card,0,0,82691.46,3443.8799999999997,14.333333333333334,0.3333333333333333,36-50,0-6 months
C107973,23.0,Female,Pune,28,1942.13,51182.57,35.0,2,76.0,Annual,Bank Transfer,0,0,98910.86,1827.9489285714285,2.7142857142857144,0.07142857142857142,18-25,25+ months
C107974,56.0,Male,Hyderabad,5,1553.02,7564.62,2.0,0,59.0,Annual,UPI,0,0,32198.31,1512.924,11.8,0.0,51+,0-6 months
C107975,27.0,Female,Mumbai,59,2455.85,128776.75,12.0,2,72.0,Quarterly,Credit Card,0,0,153007.19,2182.656779661017,1.2203389830508475,0.03389830508474576,26-35,25+ months
C107976,24.0,Male,Kolkata,45,1335.45,60506.71,19.0,1,100.0,Monthly,Wallet,1,0,81388.06,1344.5935555555554,2.2222222222222223,0.022222222222222223,18-25,25+ months
C107977,43.0,Female,Chennai,53,1845.24,86330.55,18.0,1,97.0,Monthly,Credit Card,1,0,109259.46,1628.8783018867925,1.830188679245283,0.018867924528301886,36-50,25+ months
C107978,51.0,Female,Bengaluru,2,3367.71,7241.31,8.0,3,59.0,Annual,Debit Card,0,0,61356.57,3620.655,29.5,1.5,51+,0-6 months
C107979,47.0,Male,Mumbai,49,1575.85,78084.55,32.0,3,100.0,Quarterly,Bank Transfer,1,0,105257.64,1593.5622448979593,2.0408163265306123,0.061224489795918366,36-50,25+ months
C107980,53.0,Male,Delhi,63,1799.48,121012.95,10.0,4,65.0,Quarterly,Bank Transfer,1,0,117877.32,1920.8404761904762,1.0317460317460319,0.06349206349206349,51+,25+ months
C107981,38.0,Male,Mumbai,70,1923.8,140128.01,9.0,7,51.0,Quarterly,UPI,1,0,136421.36,2001.8287142857143,0.7285714285714285,0.1,36-50,25+ months
C107982,34.0,Male,Hyderabad,58,2588.94,147130.55,15.0,1,87.0,Monthly,Credit Card,0,0,174623.31,2536.733620689655,1.5,0.017241379310344827,26-35,25+ months
C107983,50.0,Female,Hyderabad,4,1641.73,6016.21,7.0,1,46.0,Quarterly,UPI,0,0,37387.1,1504.0525,11.5,0.25,36-50,0-6 months
C107984,27.0,Male,Delhi,30,2843.51,82995.45,10.0,2,74.0,Monthly,UPI,0,0,116566.26,2766.515,2.466666666666667,0.06666666666666667,26-35,25+ months
C107985,68.0,Female,Chennai,57,1646.76,102713.12,9.0,0,81.0,Monthly,Wallet,0,0,101596.03,1801.9845614035087,1.4210526315789473,0.0,51+,25+ months
C107986,64.0,Female,Pune,47,2326.14,96854.11,4.0,1,57.0,Monthly,Bank Transfer,0,0,126825.7,2060.725744680851,1.2127659574468086,0.02127659574468085,51+,25+ months
C107987,59.0,Male,Delhi,18,1434.58,28111.87,16.0,2,64.0,Quarterly,Bank Transfer,1,0,60064.98,1561.7705555555556,3.5555555555555554,0.1111111111111111,51+,13-24 months
C107988,68.0,Female,Mumbai,44,1927.1,90246.66,6.0,2,65.0,Monthly,Wallet,0,0,100463.32,2051.060454545455,1.4772727272727273,0.045454545454545456,51+,25+ months
C107989,29.0,Male,Kolkata,52,2166.89,107600.71,17.0,1,100.0,Quarterly,UPI,1,0,139115.3,2069.2444230769233,1.9230769230769231,0.019230769230769232,26-35,25+ months
C107990,33.0,Male,Hyderabad,49,2049.34,100407.3,8.0,1,55.0,Annual,UPI,1,1,118042.65,2049.1285714285714,1.1224489795918366,0.02040816326530612,26-35,25+ months
C107991,58.0,Male,Hyderabad,30,1227.89,35121.26,22.0,3,88.0,Quarterly,Debit Card,0,0,64730.5,1170.7086666666667,2.933333333333333,0.1,51+,25+ months
C107992,49.0,Female,Delhi,52,1561.35,89773.03,20.0,1,66.0,Monthly,Credit Card,1,0,103646.06,1726.404423076923,1.2692307692307692,0.019230769230769232,36-50,25+ months
C107993,32.0,Male,Hyderabad,37,2421.76,84882.94,20.0,3,94.0,Monthly,UPI,0,0,114569.69,2294.1335135135137,2.5405405405405403,0.08108108108108109,26-35,25+ months
C107994,44.0,Female,Delhi,63,1514.96,96679.93,14.0,3,50.0,Monthly,UPI,0,0,98901.82,1534.6020634920633,0.7936507936507936,0.047619047619047616,36-50,25+ months
C107995,45.0,Male,Other,12,3405.94,41797.0,24.0,2,80.0,Annual,Credit Card,1,0,104804.67,3483.0833333333335,6.666666666666667,0.16666666666666666,36-50,7-12 months
C107996,34.0,Female,Kolkata,17,1895.47,35201.33,18.0,3,46.0,Quarterly,Bank Transfer,0,0,60527.22,2070.6664705882354,2.7058823529411766,0.17647058823529413,26-35,13-24 months
C107997,63.0,Female,Mumbai,34,1895.5,70196.23,11.0,5,39.0,Monthly,Credit Card,0,0,81037.65,2064.595,1.1470588235294117,0.14705882352941177,51+,25+ months
C107998,67.0,Male,Kolkata,28,2000.69,56897.56,6.0,2,64.0,Monthly,UPI,0,0,90723.01,2032.0557142857142,2.2857142857142856,0.07142857142857142,51+,25+ months
C107999,19.0,Female,Hyderabad,4,2141.18,9563.58,19.0,3,70.0,Annual,UPI,1,0,47221.37,2390.895,17.5,0.75,18-25,0-6 months
