customer_id,age,gender,location,tenure_months,monthly_spend,total_spend,login_frequency,support_tickets,product_usage,subscription_type,payment_method,discount_used,churn,customer_lifetime_value
C107543,39.0,Male,Hyderabad,3,2120.83,6334.81,23.0,0,66.0,Monthly,Credit Card,1,0,52163.17
C107544,36.0,Female,Delhi,71,1643.01,116449.61,13.0,3,91.0,Monthly,Debit Card,0,0,134076.96
C107545,64.0,Male,Other,63,2356.79,159964.89,6.0,3,71.0,Annual,Credit Card,0,0,151599.53
C107546,33.0,Female,Other,20,1441.05,29245.93,5.0,0,47.0,Monthly,Credit Card,0,0,50769.97
C107547,41.0,Female,Mumbai,71,1858.615,108345.24,17.0,2,65.0,Quarterly,Wallet,1,1,111172.67
C107548,58.0,Female,Hyderabad,71,2325.85,167923.19,16.0,3,67.0,Monthly,Credit Card,0,0,173480.65
C107549,21.0,Female,Hyderabad,26,1063.01,25952.59,17.0,3,67.0,Annual,UPI,1,0,58853.79
C107550,32.0,Female,Pune,41,1792.18,82179.73,21.0,3,83.0,Monthly,UPI,1,0,92453.37
C107551,42.0,Male,Pune,3,2072.34,6627.23,14.0,3,100.0,Monthly,Credit Card,0,0,60648.57
C107552,61.0,Male,Other,43,2525.07,106687.28,31.0,2,61.0,Quarterly,Bank Transfer,1,0,136335.87
C107553,52.0,Female,Mumbai,17,2010.96,34621.96,19.0,3,78.0,Monthly,Credit Card,0,0,81416.21
C107554,31.0,Male,Kolkata,53,1390.15,72532.28,14.0,3,61.0,Annual,UPI,0,0,83349.5
C107555,44.0,Male,Pune,52,1457.91,67134.47,3.0,6,52.0,Quarterly,UPI,0,0,84747.73
C107556,36.0,Female,Mumbai,33,609.18,18154.25,10.0,1,87.0,Quarterly,UPI,0,0,41515.96
C107557,55.0,Male,Pune,60,1614.06,86644.91,23.0,4,100.0,Annual,UPI,1,0,119145.97
C107558,53.0,Male,Hyderabad,68,2498.17,163435.41,25.0,5,60.0,Monthly,Wallet,0,0,182465.59
C107559,24.0,Male,Delhi,56,2905.08,177551.81,24.0,1,83.0,Annual,Bank Transfer,1,0,178882.13
C107560,47.0,Male,Other,64,1622.56,105783.91,9.0,2,58.0,Monthly,UPI,1,0,108439.36
C107561,36.0,Female,Hyderabad,8,3225.55,24756.01,16.0,1,58.0,Annual,Debit Card,1,0,73440.12
C107562,66.0,Female,Pune,69,1386.02,98142.13,18.0,2,86.0,Quarterly,Debit Card,1,0,112804.55
C107563,42.0,Female,Bengaluru,33,1924.36,59352.43,25.0,3,97.0,Quarterly,Bank Transfer,0,0,103877.61
C107564,33.0,Male,Pune,25,442.51,10493.38,17.0,3,100.0,Monthly,Bank Transfer,1,0,41620.33
C107565,64.0,Female,Delhi,71,1746.95,129032.78,11.0,3,99.0,Monthly,Debit Card,1,0,136174.48
C107566,57.0,Male,Kolkata,7,1842.49,11984.53,7.0,4,87.0,Quarterly,Credit Card,1,0,53316.97
C107567,68.0,Female,Delhi,59,1375.98,84870.34,18.0,2,56.0,Monthly,Bank Transfer,1,0,98666.8
C107568,25.0,Female,Chennai,33,2541.57,90615.78,2.0,1,100.0,Monthly,UPI,0,0,119358.28
C107569,35.0,Female,Hyderabad,41,656.36,24506.57,16.0,3,49.0,Monthly,Debit Card,1,0,37482.7
C107570,45.0,Female,Pune,33,637.65,19359.91,23.0,0,97.0,Monthly,UPI,0,0,59094.24
C107571,33.0,Male,Chennai,29,1868.46,52316.62,19.0,2,72.0,Monthly,Credit Card,0,0,92285.14
C107572,69.0,Male,Delhi,39,607.43,21263.83,18.0,3,100.0,Annual,Credit Card,0,0,66096.23
C107573,36.0,Female,Hyderabad,57,2275.8,131353.62,7.0,2,94.0,Monthly,UPI,0,0,151658.88
C107574,59.0,Male,Kolkata,64,1667.3,112506.73,5.0,2,47.0,Monthly,UPI,0,0,106980.4
C107575,34.0,Male,Chennai,66,2249.34,140740.69,13.0,1,76.0,Monthly,Credit Card,0,0,170173.75
C107576,62.0,Male,Kolkata,9,1850.58,17655.25,8.0,2,59.0,Monthly,Wallet,0,0,50329.95
C107577,30.0,Male,Delhi,29,2254.07,63324.17,14.0,4,31.0,Annual,Debit Card,1,0,90780.59
C107578,24.0,Female,Hyderabad,28,1739.23,48737.51,20.0,5,61.0,Monthly,UPI,1,0,69826.27
C107579,44.0,Female,Mumbai,53,2578.86,132926.29,18.0,2,63.0,Monthly,Credit Card,0,0,161963.88
C107580,27.0,Male,Kolkata,46,2744.1,137247.93,13.0,4,99.0,Annual,Debit Card,0,0,154787.25
C107581,51.0,Male,Pune,39,2049.35,86730.15,13.0,1,72.0,Monthly,Bank Transfer,0,0,106550.7
C107582,53.0,Female,Chennai,58,1991.65,127175.93,11.0,2,100.0,Monthly,Bank Transfer,0,0,130965.62
C107583,42.0,Female,Other,54,2256.85,113111.14,18.0,2,96.0,Monthly,Credit Card,1,0,139940.95
C107584,23.0,Other,Bengaluru,6,1707.39,10248.26,33.0,3,93.0,Monthly,Debit Card,0,0,67070.07
C107585,41.0,Female,Bengaluru,45,2277.52,108105.31,10.0,0,60.0,Annual,Credit Card,0,0,125335.73
C107586,35.0,Female,Pune,40,1606.3,64421.15,10.0,2,62.0,Annual,Bank Transfer,0,0,76058.13
C107587,40.0,Female,Bengaluru,23,1200.71,29221.17,16.0,3,60.0,Annual,UPI,0,0,49794.58
C107588,23.0,Female,Mumbai,42,1731.16,72880.88,8.0,3,97.0,Quarterly,UPI,0,0,90219.44
C107589,46.0,Male,Delhi,38,2705.67,109424.64,19.0,3,56.0,Annual,UPI,0,0,133435.04
C107590,42.0,Female,Delhi,16,2498.37,38380.93,31.0,3,80.0,Annual,Bank Transfer,1,0,83972.77
C107591,34.0,Male,Hyderabad,47,1097.67,51277.56,30.0,3,79.0,Monthly,Debit Card,1,0,78540.73
C107592,63.0,Female,Delhi,21,1344.28,27653.71,11.0,2,72.0,Monthly,Credit Card,1,0,64697.85
C107593,41.0,Male,Mumbai,21,1543.98,29594.54,8.0,3,93.0,Monthly,Credit Card,0,0,65028.77
C107594,28.0,Female,Mumbai,25,884.18,24391.82,22.0,3,73.0,Monthly,Credit Card,0,0,46359.92
C107595,43.0,Male,Pune,61,1314.11,74988.05,20.0,3,58.0,Monthly,Credit Card,0,0,101720.55
C107596,68.0,Female,Hyderabad,54,978.85,46659.12,17.0,3,55.0,Quarterly,UPI,0,0,79910.95
C107597,51.0,Male,Pune,60,1572.06,98514.75,14.0,0,99.0,Monthly,Wallet,1,0,98778.98
C107598,45.0,Male,Pune,42,1480.36,59588.49,19.0,4,65.0,Quarterly,Debit Card,0,0,90922.1
C107599,20.0,Male,Delhi,61,2338.88,138060.19,14.0,2,65.0,Monthly,UPI,1,0,140263.3
C107600,28.0,Male,Mumbai,32,1977.39,70057.95,20.0,2,91.0,Monthly,Bank Transfer,1,0,82630.33
C107601,55.0,Male,Chennai,53,2497.12,147574.52,17.0,1,73.0,Monthly,Bank Transfer,1,0,152612.14
C107602,31.0,Male,Chennai,44,412.47,16242.71,15.0,0,58.0,Monthly,Debit Card,1,0,32027.91
C107603,68.0,Female,Delhi,11,1094.09,10707.74,20.0,1,80.0,Quarterly,UPI,0,0,53222.14
C107604,43.0,Male,Mumbai,47,2274.99,113386.12,7.0,2,86.0,Annual,Debit Card,0,0,131524.72
C107605,65.0,Male,Bengaluru,60,1977.79,131615.94,20.0,2,57.0,Monthly,UPI,0,0,122149.16
C107606,38.0,Other,Delhi,36,1585.78,52865.14,21.0,2,62.0,Quarterly,Debit Card,0,0,79649.45
C107607,56.0,Female,Pune,60,2676.86,177957.66,9.0,1,98.0,Annual,Debit Card,0,0,169706.98
C107608,47.0,Male,Hyderabad,33,1768.21,54219.38,8.0,3,69.0,Monthly,UPI,1,0,68043.34
C107609,25.0,Female,Other,42,3283.81,144844.79,3.0,2,48.0,Monthly,Debit Card,1,0,148485.35
C107610,68.0,Female,Hyderabad,13,1865.98,21699.0,20.0,1,57.0,Monthly,Debit Card,1,0,64423.98
C107611,37.0,Male,Mumbai,14,1391.96,18390.17,15.0,2,99.0,Monthly,UPI,1,0,57546.43
C107612,65.0,Male,Mumbai,58,3069.11,173115.1,7.0,2,53.0,Annual,Bank Transfer,1,0,175879.56
C107613,49.0,Female,Hyderabad,40,1813.06,74216.28,22.0,3,100.0,Quarterly,Debit Card,1,0,108047.32
C107614,39.0,Male,Kolkata,65,2199.85,156957.12,12.0,3,80.0,Monthly,UPI,0,0,157168.07
C107615,24.0,Female,Chennai,5,1176.24,6354.87,10.0,2,58.0,Quarterly,UPI,1,0,28489.2
C107616,26.0,Male,Hyderabad,30,2283.15,66930.2,24.0,4,70.0,Annual,Credit Card,0,0,111886.43
C107617,62.0,Female,Delhi,45,1766.54,80036.34,8.0,4,55.0,Monthly,Debit Card,1,0,98483.19
C107618,18.0,Female,Delhi,58,2237.2,135373.5,15.0,4,74.0,Monthly,Bank Transfer,0,0,148434.55
C107619,46.0,Male,Other,39,1573.3,54531.92,13.0,5,97.0,Monthly,Bank Transfer,0,0,92582.72
C107620,25.0,Female,Chennai,12,970.44,11509.67,14.0,3,80.0,Annual,UPI,0,0,37629.64
C107621,21.0,Female,Bengaluru,34,2511.05,88509.46,11.0,4,46.0,Annual,Debit Card,1,0,108984.86
C107622,52.0,Female,Hyderabad,14,2041.85,31685.21,21.0,1,100.0,Annual,UPI,0,0,82553.94
C107623,20.0,Female,Delhi,38,1367.83,55893.61,14.0,0,100.0,Monthly,Credit Card,1,0,84009.99
C107624,62.0,Male,Mumbai,16,1888.72,27808.57,12.0,2,48.0,Monthly,Credit Card,0,0,59411.3
C107625,57.0,Female,Other,61,2157.07,138640.62,14.0,4,34.0,Annual,Credit Card,0,0,119046.22
C107626,24.0,Male,Delhi,59,2332.73,126179.84,11.0,1,70.0,Annual,Credit Card,1,0,157366.37
C107627,44.0,Male,Other,67,2064.16,136577.97,19.0,3,76.0,Monthly,Credit Card,1,0,160638.38
C107628,18.0,Male,Other,11,2708.88,31081.51,14.0,1,87.0,Monthly,Debit Card,0,0,71891.12
C107629,44.0,Male,Chennai,11,1595.26,17112.63,23.0,0,81.0,Monthly,Credit Card,0,0,62390.95
C107630,33.0,Male,Hyderabad,16,2457.97,40641.78,30.0,4,71.0,Monthly,UPI,0,0,96055.96
C107631,55.0,Female,Hyderabad,38,1799.1,75597.25,9.0,4,50.0,Annual,Wallet,1,0,87814.81
C107632,24.0,Female,Bengaluru,30,802.13,23974.84,1.0,3,62.0,Monthly,UPI,0,0,47943.44
C107633,61.0,Male,Mumbai,41,2631.0,115228.79,13.0,2,93.0,Quarterly,UPI,0,0,147465.27
C107634,40.0,Male,Hyderabad,1,1250.84,1150.39,9.0,2,57.0,Monthly,Debit Card,1,1,39319.74
C107635,58.0,Female,Bengaluru,38,2324.17,98062.07,8.0,1,80.0,Monthly,Wallet,1,0,113220.2
C107636,28.0,Male,Bengaluru,60,1851.56,115277.72,11.0,0,58.0,Monthly,Credit Card,0,0,125680.91
C107637,59.0,Male,Hyderabad,19,1945.44,38735.97,17.0,0,59.0,Monthly,UPI,1,0,64286.37
C107638,70.0,Female,Bengaluru,59,2778.34,182755.55,1.0,2,83.0,Annual,Wallet,1,0,162612.45
C107639,50.0,Male,Hyderabad,68,399.0,26404.41,22.0,1,100.0,Quarterly,Bank Transfer,1,0,65987.28
C107640,67.0,Male,Chennai,10,2330.57,22867.71,24.0,1,83.0,Quarterly,Wallet,1,0,66651.47
C107641,53.0,Female,Hyderabad,17,2223.94,38417.52,8.0,2,46.0,Monthly,Debit Card,1,0,66412.27
C107642,54.0,Female,Pune,72,1215.82,84907.85,9.0,2,54.0,Monthly,Credit Card,1,0,94260.98
C107643,58.0,Male,Hyderabad,29,1806.35,46971.62,15.0,4,40.0,Monthly,Credit Card,0,0,52815.28
C107644,34.0,Female,Kolkata,6,2367.53,14301.1,13.0,4,82.0,Monthly,Wallet,1,0,50900.64
C107645,52.0,Female,Mumbai,66,1104.82,65076.24,14.0,2,67.0,Quarterly,Debit Card,1,0,93074.26
C107646,65.0,Male,Chennai,63,1673.71,105353.73,14.0,0,72.0,Monthly,Credit Card,0,0,115549.38
C107647,22.0,Male,Mumbai,31,2512.58,70099.38,11.0,6,85.0,Monthly,UPI,1,1,100128.98
C107648,65.0,Male,Bengaluru,25,883.22,23719.84,13.0,1,52.0,Monthly,UPI,0,0,47207.92
C107649,49.0,Male,Hyderabad,21,1972.36,39166.95,9.0,1,83.0,Monthly,Credit Card,1,0,72526.06
C107650,20.0,Male,Pune,16,2229.5,37148.31,19.0,0,100.0,Annual,Debit Card,0,0,103870.07
C107651,69.0,Male,Kolkata,4,1934.54,8019.34,10.0,1,41.0,Monthly,UPI,0,0,35875.53
C107652,64.0,Male,Other,46,991.66,43603.42,5.0,2,79.0,Monthly,Credit Card,0,0,60410.3
C107653,52.0,Female,Delhi,8,1765.67,14096.39,4.0,3,71.0,Quarterly,Credit Card,0,0,47476.92
C107654,69.0,Female,Chennai,6,1808.29,11785.81,14.0,1,86.0,Monthly,Bank Transfer,0,0,56455.75
C107655,31.0,Female,Chennai,53,1687.3,97778.58,15.0,0,83.0,Quarterly,UPI,0,0,112406.97
C107656,65.0,Female,Delhi,64,2570.97,154420.45,9.0,3,56.0,Annual,Credit Card,0,0,175572.55
C107657,48.0,Female,Pune,51,1797.11,92000.12,21.0,3,94.0,Monthly,UPI,0,0,117759.28
C107658,48.0,Female,Bengaluru,63,1940.32,124643.33,26.0,3,68.0,Monthly,UPI,1,0,119208.81
C107659,34.0,Male,Kolkata,6,899.81,5868.92,24.0,1,91.0,Monthly,UPI,0,0,49100.2
C107660,41.0,Male,Bengaluru,62,1210.44,68112.36,25.0,3,100.0,Quarterly,Credit Card,0,0,95506.54
C107661,69.0,Female,Mumbai,33,1618.8,49885.75,21.0,4,52.0,Annual,Credit Card,0,0,96037.39
C107662,40.0,Male,Other,2,1422.71,2639.83,20.0,0,60.0,Monthly,Credit Card,0,0,47085.88
C107663,35.0,Male,Other,41,1811.84,78105.21,20.0,3,58.0,Monthly,Credit Card,1,0,94826.56
C107664,67.0,Female,Delhi,16,1223.83,17912.31,19.0,5,82.0,Quarterly,Credit Card,1,0,49054.2
C107665,31.0,Female,Bengaluru,59,1248.02,72379.77,16.0,6,89.0,Annual,Bank Transfer,0,0,87438.72
C107666,67.0,Female,Hyderabad,9,2119.18,21024.55,16.0,2,68.0,Annual,Credit Card,1,0,70829.76
C107667,32.0,Male,Hyderabad,69,2008.97,154762.52,17.0,3,59.0,Annual,UPI,1,0,141270.7
C107668,32.0,Male,Delhi,10,1992.85,20093.59,29.0,3,100.0,Monthly,Bank Transfer,1,0,61671.18
C107669,44.0,Female,Mumbai,7,3194.95,24977.66,16.0,1,93.0,Quarterly,Bank Transfer,0,0,84661.27
C107670,44.0,Male,Mumbai,66,975.11,59683.39,16.0,3,36.0,Monthly,Debit Card,0,0,62839.56
C107671,32.0,Male,Chennai,20,1821.23,35306.49,23.0,2,78.0,Monthly,UPI,0,0,74194.82
C107672,67.0,Female,Mumbai,63,1769.05,118536.51,17.0,2,61.0,Monthly,Wallet,0,0,119214.05
C107673,53.0,Female,Mumbai,4,2116.99,8582.14,19.0,3,81.0,Annual,UPI,1,0,44086.12
C107674,25.0,Female,Kolkata,28,3172.5,87695.78,16.0,2,88.0,Monthly,Bank Transfer,1,0,131736.74
C107675,32.0,Female,Hyderabad,72,399.0,31886.61,16.0,0,90.0,Annual,UPI,0,0,48874.53
C107676,20.0,Male,Pune,35,1543.64,51293.14,22.0,0,71.0,Monthly,Credit Card,0,0,83471.15
C107677,64.0,Male,Chennai,2,1794.49,3844.45,2.0,4,60.0,Quarterly,Credit Card,1,0,38220.71
C107678,30.0,Male,Pune,41,2134.99,79618.72,17.0,2,71.0,Monthly,Wallet,1,0,107790.78
C107679,58.0,Female,Other,28,2502.66,76297.76,15.0,2,45.0,Annual,Bank Transfer,0,0,97823.68
C107680,51.0,Male,Bengaluru,1,673.68,635.74,3.0,2,58.0,Quarterly,Debit Card,0,0,19465.76
C107681,41.0,Male,Hyderabad,27,1677.96,43023.5,1.0,6,34.0,Monthly,Credit Card,1,0,43001.59
C107682,57.0,Female,Bengaluru,67,1180.65,78934.85,18.0,0,73.0,Monthly,Credit Card,0,0,95955.76
C107683,49.0,Male,Bengaluru,39,2031.12,70877.58,6.0,0,52.0,Quarterly,Bank Transfer,0,0,97971.49
C107684,49.0,Female,Pune,40,1897.77,67941.28,10.0,2,75.0,Monthly,Credit Card,1,0,91337.69
C107685,47.0,Female,Hyderabad,28,1415.96,43371.46,21.0,1,91.0,Monthly,Debit Card,1,0,75670.29
C107686,69.0,Male,Hyderabad,24,2955.26,69980.46,12.0,2,32.0,Quarterly,Bank Transfer,0,0,104552.99
C107687,66.0,Male,Delhi,51,1606.99,72178.17,10.0,4,70.0,Quarterly,Credit Card,0,0,89500.68
C107688,30.0,Male,Mumbai,56,1584.34,89812.08,23.0,1,100.0,Monthly,UPI,0,0,118922.29
C107689,18.0,Male,Chennai,26,1211.15,31919.25,19.0,1,68.0,Monthly,Debit Card,0,0,70088.23
C107690,51.0,Male,Mumbai,52,399.0,21844.73,12.0,4,36.0,Quarterly,Credit Card,0,0,25633.78
C107691,32.0,Female,Delhi,6,2087.96,13758.51,18.0,1,56.0,Annual,UPI,1,0,46685.39
C107692,61.0,Male,Hyderabad,59,1472.03,93063.85,6.0,1,73.0,Annual,UPI,0,0,98441.59
C107693,31.0,Female,Mumbai,12,1920.5,24494.39,11.0,1,82.0,Monthly,Credit Card,0,0,62910.17
C107694,46.0,Male,Pune,63,3977.79,235065.38,25.0,2,66.0,Annual,Credit Card,0,0,253619.25
C107695,51.0,Male,Bengaluru,36,1931.11,66792.36,5.0,2,70.0,Monthly,UPI,0,0,98824.48
C107696,35.0,Male,Pune,9,1920.3,18662.34,10.0,2,90.0,Monthly,UPI,0,0,56664.74
C107697,24.0,Female,Pune,67,2444.89,146634.98,13.0,2,71.0,Monthly,UPI,0,0,171603.21
C107698,46.0,Male,Pune,29,2921.75,76852.54,10.0,0,81.0,Annual,Credit Card,0,0,124153.32
C107699,48.0,Female,Delhi,71,2182.11,151078.2,17.0,4,82.0,Annual,Bank Transfer,0,0,155310.13
C107700,42.0,Female,Delhi,8,2171.7,17156.09,16.0,5,76.0,Annual,Credit Card,1,0,54229.68
C107701,55.0,Female,Pune,43,1442.2,62126.97,18.0,6,39.0,Quarterly,UPI,1,0,58614.15
C107702,31.0,Female,Delhi,35,2158.46,82201.38,20.0,4,81.0,Monthly,Credit Card,1,0,95557.37
C107703,25.0,Male,Chennai,22,2188.94,48579.19,19.0,4,17.0,Monthly,Debit Card,1,0,53171.87
C107704,44.0,Female,Hyderabad,66,1825.34,108311.21,24.0,1,81.0,Monthly,Debit Card,0,0,132242.67
C107705,19.0,Female,Bengaluru,21,1020.68,20025.77,22.0,3,56.0,Monthly,Credit Card,0,0,39245.37
C107706,34.0,Other,Hyderabad,71,1924.76,146501.54,14.0,3,67.0,Quarterly,Credit Card,0,0,147042.34
C107707,54.0,Male,Bengaluru,41,2302.91,104438.24,25.0,3,85.0,Monthly,Debit Card,1,0,123896.04
C107708,31.0,Female,Mumbai,41,1176.49,47090.66,11.0,1,100.0,Quarterly,Wallet,1,0,72104.82
C107709,42.0,Male,Other,49,1968.3,94377.05,12.0,4,57.0,Quarterly,UPI,0,0,99070.57
C107710,47.0,Male,Other,4,2540.52,11274.38,15.0,0,66.0,Annual,Bank Transfer,0,0,52000.26
C107711,46.0,Female,Pune,65,2010.17,137086.87,21.0,4,88.0,Monthly,UPI,0,0,141659.49
C107712,37.0,Female,Other,10,2975.73,26588.75,17.0,0,44.0,Quarterly,Debit Card,0,0,78759.57
C107713,38.0,Female,Other,67,1343.0,93409.07,14.0,1,94.0,Monthly,UPI,0,0,112650.51
C107714,70.0,Female,Kolkata,10,1125.36,11522.05,13.0,4,76.0,Monthly,UPI,0,0,33641.49
C107715,39.0,Male,Hyderabad,17,1201.35,18406.25,23.0,0,80.0,Monthly,UPI,0,0,63603.7
C107716,52.0,Male,Chennai,67,1426.75,92488.64,14.0,2,92.0,Monthly,Debit Card,0,0,114930.43
C107717,54.0,Female,Mumbai,53,1345.3,65785.19,20.0,3,58.0,Monthly,Credit Card,0,0,92485.14
C107718,33.0,Male,Hyderabad,35,2326.3,77585.27,1.0,3,48.0,Quarterly,Debit Card,0,0,96789.56
C107719,67.0,Female,Pune,4,809.79,3049.2,1.0,2,60.0,Annual,Debit Card,1,0,23417.56
C107720,66.0,Male,Hyderabad,68,1585.71,108278.67,23.0,1,55.0,Annual,Credit Card,1,0,115655.16
C107721,60.0,Male,Chennai,11,2419.21,25618.82,1.0,0,81.0,Monthly,Bank Transfer,1,0,68553.31
C107722,34.0,Female,Hyderabad,44,1927.18,87159.14,2.0,1,48.0,Annual,Debit Card,0,0,98832.07
C107723,33.0,Male,Mumbai,60,1238.61,76272.46,15.0,1,76.0,Annual,UPI,0,0,95301.23
C107724,19.0,Female,Mumbai,70,1479.01,93972.37,22.0,2,68.0,Quarterly,Credit Card,0,0,119748.9
C107725,21.0,Male,Delhi,62,2639.73,178893.95,1.0,5,55.0,Monthly,UPI,0,0,164292.62
C107726,38.0,Male,Bengaluru,32,1678.26,53186.68,15.0,3,52.0,Monthly,Credit Card,0,0,70428.78
C107727,56.0,Female,Mumbai,46,2249.58,91906.39,20.0,2,62.0,Annual,Credit Card,1,0,117942.45
C107728,51.0,Male,Delhi,23,1669.92,35352.19,11.0,2,56.0,Monthly,Debit Card,0,0,64434.84
C107729,47.0,Female,Pune,37,2842.18,112662.09,13.0,2,63.0,Monthly,Credit Card,0,0,125105.42
C107730,23.0,Male,Bengaluru,58,1594.07,102901.42,21.0,3,64.0,Monthly,Debit Card,1,0,96979.25
C107731,34.0,Male,Hyderabad,43,1430.44,66552.63,17.0,2,56.0,Monthly,Wallet,1,0,77784.29
C107732,56.0,Female,Hyderabad,15,2515.2,40179.62,14.0,4,36.0,Annual,Credit Card,0,0,60455.36
C107733,42.0,Female,Pune,67,2432.94,180191.01,9.0,1,59.0,Annual,Debit Card,0,1,168841.35
C107734,22.0,Male,Chennai,2,1691.26,3427.22,11.0,0,81.0,Monthly,Credit Card,0,0,38439.55
C107735,22.0,Female,Hyderabad,71,1925.93,126612.28,18.0,3,50.0,Monthly,Debit Card,0,0,139739.26
C107736,37.0,Female,Hyderabad,5,2249.07,11813.86,13.0,3,98.0,Monthly,UPI,1,0,62763.95
C107737,33.0,Male,Pune,53,1435.42,69010.69,9.0,4,32.0,Monthly,Wallet,1,0,84373.0
C107738,68.0,Male,Mumbai,45,2320.55,95526.86,6.0,2,33.0,Monthly,UPI,1,0,112498.29
C107739,58.0,Female,Mumbai,41,2107.13,89336.84,1.0,2,24.0,Annual,Bank Transfer,1,0,98454.82
C107740,54.0,Male,Delhi,63,1987.18,116476.14,10.0,2,91.0,Monthly,Credit Card,1,0,147278.99
C107741,57.0,Male,Hyderabad,72,1429.31,107210.45,14.0,3,64.0,Monthly,Credit Card,1,0,118348.76
C107742,26.0,Female,Bengaluru,32,1794.12,51190.42,24.0,4,100.0,Monthly,Bank Transfer,0,0,91131.51
C107743,22.0,Male,Bengaluru,2,1234.34,2209.08,22.0,3,41.0,Monthly,UPI,1,0,23093.17
C107744,59.0,Female,Bengaluru,10,1450.7,13924.0,12.0,3,100.0,Monthly,Bank Transfer,1,0,49587.99
C107745,19.0,Female,Kolkata,43,2532.96,117710.26,12.0,2,51.0,Monthly,Credit Card,0,0,128853.0
C107746,26.0,Female,Mumbai,43,1111.54,43553.94,11.0,3,64.0,Monthly,Debit Card,1,0,74561.52
C107747,60.0,Female,Delhi,67,1667.78,108987.59,3.0,0,60.0,Annual,Credit Card,0,0,127484.84
C107748,53.0,Male,Bengaluru,23,1251.79,31914.49,5.0,4,72.0,Monthly,Bank Transfer,0,0,45621.39
C107749,39.0,Male,Bengaluru,60,2048.25,114602.06,12.0,2,71.0,Quarterly,Wallet,0,0,140442.35
C107750,39.0,Male,Bengaluru,6,2965.84,15963.21,14.0,2,73.0,Annual,Bank Transfer,1,0,51166.2
C107751,39.0,Female,Delhi,13,1644.45,21234.67,12.0,3,95.0,Quarterly,Debit Card,0,0,66985.44
C107752,51.0,Male,Bengaluru,21,504.0,9551.85,7.0,2,56.0,Monthly,Debit Card,1,0,22849.93
C107753,46.0,Male,Chennai,58,2254.27,118332.14,11.0,2,58.0,Monthly,Debit Card,0,0,131119.53
C107754,55.0,Female,Delhi,28,1979.19,51650.77,8.0,3,99.0,Annual,UPI,0,0,95510.24
C107755,63.0,Other,Other,70,2096.82,136140.7,23.0,1,81.0,Quarterly,Debit Card,0,0,159635.64
C107756,50.0,Male,Hyderabad,8,2247.61,18714.5,20.0,1,63.0,Monthly,Debit Card,0,0,65531.67
C107757,35.0,Male,Hyderabad,58,1404.75,83703.06,14.0,0,87.0,Monthly,Debit Card,0,0,113467.12
C107758,24.0,Female,Hyderabad,40,1067.82,46978.76,24.0,2,75.0,Monthly,UPI,1,0,72499.67
C107759,18.0,Female,Delhi,1,1034.86,1142.58,18.0,1,100.0,Monthly,Bank Transfer,0,0,48145.87
C107760,50.0,Male,Hyderabad,65,2994.61,179342.4,16.0,1,52.0,Quarterly,Bank Transfer,0,0,209290.26
C107761,18.0,Male,Mumbai,10,1459.43,15363.39,16.0,4,80.0,Monthly,Credit Card,0,0,57806.83
C107762,41.0,Female,Mumbai,60,1504.06,100336.9,4.0,2,42.0,Monthly,Credit Card,1,0,98550.11
C107763,21.0,Female,Bengaluru,69,2169.36,153832.27,19.0,0,71.0,Monthly,Debit Card,0,0,150571.74
C107764,21.0,Female,Hyderabad,20,1758.87,38214.63,22.0,0,61.0,Monthly,Debit Card,1,0,80601.36
C107765,35.0,Male,Chennai,62,399.0,27293.71,19.0,3,75.0,Monthly,UPI,0,0,45067.4
C107766,44.0,Male,Hyderabad,13,1105.29,13347.06,16.0,4,65.0,Quarterly,UPI,1,0,40181.79
C107767,60.0,Female,Hyderabad,58,2175.06,139878.01,17.0,1,56.0,Annual,Wallet,1,0,134881.24
C107768,49.0,Male,Mumbai,37,1427.22,56069.04,19.0,1,53.0,Annual,Debit Card,0,0,65896.48
C107769,50.0,Male,Delhi,10,2819.87,27491.43,21.0,1,77.0,Monthly,Debit Card,1,0,84970.48
C107770,45.0,Male,Hyderabad,3,976.13,2802.35,18.0,4,67.0,Monthly,UPI,0,0,38171.57
C107771,59.0,Female,Mumbai,34,1071.62,36016.52,24.0,5,93.0,Monthly,Bank Transfer,0,0,61542.8
C107772,58.0,Female,Bengaluru,34,1368.86,50752.25,11.0,2,46.0,Annual,UPI,0,0,67984.27
C107773,53.0,Female,Delhi,30,2377.92,71757.54,13.0,3,77.0,Annual,UPI,0,0,97818.64
C107774,23.0,Female,Pune,37,1006.04,34788.28,21.0,3,83.0,Monthly,UPI,0,0,67452.51
C107775,33.0,Female,Pune,68,2807.82,202443.88,19.0,5,100.0,Monthly,Debit Card,0,0,202627.76
C107776,51.0,Female,Bengaluru,34,2618.54,88109.82,17.0,4,78.0,Quarterly,UPI,1,0,100947.33
C107777,40.0,Male,Mumbai,32,2388.41,77297.86,23.0,2,88.0,Monthly,Credit Card,0,0,122936.37
C107778,67.0,Male,Pune,58,969.39,53510.13,5.0,4,32.0,Annual,UPI,1,0,67674.45
C107779,59.0,Female,Hyderabad,24,2218.32,49368.84,17.0,3,78.0,Annual,Bank Transfer,0,0,73826.02
C107780,41.0,Male,Mumbai,9,641.25,5856.68,11.0,5,44.0,Annual,Debit Card,0,0,20439.28
C107781,66.0,Female,Pune,41,2722.42,98725.74,19.0,1,42.0,Monthly,Bank Transfer,0,0,129435.57
